"x","y"
3.583600,1.000000
3.583700,1.000000
3.583800,1.000000
3.583900,1.000000
3.584000,1.000000
3.584100,1.000000
3.584200,1.000000
3.584300,1.000000
3.584400,1.000000
3.584500,1.000000
3.584600,1.000000
3.584700,1.000000
3.584800,1.000000
3.584900,1.000000
3.585000,1.000000
3.585100,1.000000
3.585200,1.000000
3.585300,1.000000
3.585400,1.000000
3.585500,1.000000
3.585600,1.000000
3.585700,1.000000
3.585800,1.000000
3.585900,1.000000
3.586000,1.000000
3.586100,1.000000
3.586200,1.000000
3.586300,1.000000
3.586400,1.000000
3.586500,1.000000
3.586600,1.000000
3.586700,1.000000
3.586800,1.000000
3.586900,1.000000
3.587000,1.000000
3.587100,1.000000
3.587200,1.000000
3.587300,1.000000
3.587400,1.000000
3.587500,1.000000
3.587600,1.000000
3.587700,1.000000
3.587800,1.000000
3.587900,1.000000
3.588000,1.000000
3.588100,1.000000
3.588200,1.000000
3.588300,1.000000
3.588400,1.000000
3.588500,1.000000
3.588600,1.000000
3.588700,1.000000
3.588800,1.000000
3.588900,1.000000
3.589000,1.000000
3.589100,1.000000
3.589200,1.000000
3.589300,1.000000
3.589400,1.000000
3.589500,1.000000
3.589600,1.000000
3.589700,1.000000
3.589800,1.000000
3.589900,1.000000
3.590000,1.000000
3.590100,1.000000
3.590200,1.000000
3.590300,1.000000
3.590400,1.000000
3.590500,1.000000
3.590600,1.000000
3.590700,1.000000
3.590800,1.000000
3.590900,1.000000
3.591000,1.000000
3.591100,1.000000
3.591200,1.000000
3.591300,1.000000
3.591400,1.000000
3.591500,1.000000
3.591600,1.000000
3.591700,1.000000
3.591800,1.000000
3.591900,1.000000
3.592000,1.000000
3.592100,1.000000
3.592200,1.000000
3.592300,1.000000
3.592400,1.000000
3.592500,1.000000
3.592600,1.000000
3.592700,1.000000
3.592800,1.000000
3.592900,1.000000
3.593000,1.000000
3.593100,1.000000
3.593200,1.000000
3.593300,1.000000
3.593400,1.000000
3.593500,1.000000
3.593600,1.000000
3.593700,1.000000
3.593800,1.000000
3.593900,1.000000
3.594000,1.000000
3.594100,1.000000
3.594200,1.000000
3.594300,1.000000
3.594400,1.000000
3.594500,1.000000
3.594600,1.000000
3.594700,1.000000
3.594800,1.000000
3.594900,1.000000
3.595000,1.000000
3.595100,1.000000
3.595200,1.000000
3.595300,1.000000
3.595400,1.000000
3.595500,1.000000
3.595600,1.000000
3.595700,1.000000
3.595800,1.000000
3.595900,1.000000
3.596000,1.000000
3.596100,1.000000
3.596200,1.000000
3.596300,1.000000
3.596400,1.000000
3.596500,1.000000
3.596600,1.000000
3.596700,1.000000
3.596800,1.000000
3.596900,1.000000
3.597000,1.000000
3.597100,1.000000
3.597200,1.000000
3.597300,1.000000
3.597400,1.000000
3.597500,1.000000
3.597600,1.000000
3.597700,1.000000
3.597800,1.000000
3.597900,1.000000
3.598000,1.000000
3.598100,1.000000
3.598200,1.000000
3.598300,1.000000
3.598400,1.000000
3.598500,1.000000
3.598600,1.000000
3.598700,1.000000
3.598800,1.000000
3.598900,1.000000
3.599000,1.000000
3.599100,1.000000
3.599200,1.000000
3.599300,1.000000
3.599400,1.000000
3.599500,1.000000
3.599600,1.000000
3.599700,1.000000
3.599800,1.000000
3.599900,1.000000
3.600000,1.000000
3.600100,1.000000
3.600200,1.000000
3.600300,1.000000
3.600400,1.000000
3.600500,1.000000
3.600600,1.000000
3.600700,1.000000
3.600800,1.000000
3.600900,1.000000
3.601000,1.000000
3.601100,1.000000
3.601200,1.000000
3.601300,1.000000
3.601400,1.000000
3.601500,1.000000
3.601600,1.000000
3.601700,1.000000
3.601800,1.000000
3.601900,1.000000
3.602000,1.000000
3.602100,1.000000
3.602200,1.000000
3.602300,1.000000
3.602400,1.000000
3.602500,1.000000
3.602600,1.000000
3.602700,1.000000
3.602800,1.000000
3.602900,1.000000
3.603000,1.000000
3.603100,1.000000
3.603200,1.000000
3.603300,1.000000
3.603400,1.000000
3.603500,1.000000
3.603600,1.000000
3.603700,1.000000
3.603800,1.000000
3.603900,1.000000
3.604000,1.000000
3.604100,1.000000
3.604200,1.000000
3.604300,1.000000
3.604400,1.000000
3.604500,1.000000
3.604600,1.000000
3.604700,1.000000
3.604800,1.000000
3.604900,1.000000
3.605000,1.000000
3.605100,1.000000
3.605200,1.000000
3.605300,1.000000
3.605400,1.000000
3.605500,1.000000
3.605600,1.000000
3.605700,1.000000
3.605800,1.000000
3.605900,1.000000
3.606000,1.000000
3.606100,1.000000
3.606200,1.000000
3.606300,1.000000
3.606400,1.000000
3.606500,1.000000
3.606600,1.000000
3.606700,1.000000
3.606800,1.000000
3.606900,1.000000
3.607000,1.000000
3.607100,1.000000
3.607200,1.000000
3.607300,1.000000
3.607400,1.000000
3.607500,1.000000
3.607600,1.000000
3.607700,1.000000
3.607800,1.000000
3.607900,1.000000
3.608000,1.000000
3.608100,1.000000
3.608200,1.000000
3.608300,1.000000
3.608400,1.000000
3.608500,1.000000
3.608600,1.000000
3.608700,1.000000
3.608800,1.000000
3.608900,1.000000
3.609000,1.000000
3.609100,1.000000
3.609200,1.000000
3.609300,1.000000
3.609400,1.000000
3.609500,1.000000
3.609600,1.000000
3.609700,1.000000
3.609800,1.000000
3.609900,1.000000
3.610000,1.000000
3.610100,1.000000
3.610200,1.000000
3.610300,1.000000
3.610400,1.000000
3.610500,1.000000
3.610600,1.000000
3.610700,1.000000
3.610800,1.000000
3.610900,1.000000
3.611000,1.000000
3.611100,1.000000
3.611200,1.000000
3.611300,1.000000
3.611400,1.000000
3.611500,1.000000
3.611600,1.000000
3.611700,1.000000
3.611800,1.000000
3.611900,1.000000
3.612000,1.000000
3.612100,1.000000
3.612200,1.000000
3.612300,1.000000
3.612400,1.000000
3.612500,1.000000
3.612600,1.000000
3.612700,1.000000
3.612800,1.000000
3.612900,1.000000
3.613000,1.000000
3.613100,1.000000
3.613200,1.000000
3.613300,1.000000
3.613400,1.000000
3.613500,1.000000
3.613600,1.000000
3.613700,1.000000
3.613800,1.000000
3.613900,1.000000
3.614000,1.000000
3.614100,1.000000
3.614200,1.000000
3.614300,1.000000
3.614400,1.000000
3.614500,1.000000
3.614600,1.000000
3.614700,1.000000
3.614800,1.000000
3.614900,1.000000
3.615000,1.000000
3.615100,1.000000
3.615200,1.000000
3.615300,1.000000
3.615400,1.000000
3.615500,1.000000
3.615600,1.000000
3.615700,1.000000
3.615800,1.000000
3.615900,1.000000
3.616000,1.000000
3.616100,1.000000
3.616200,1.000000
3.616300,1.000000
3.616400,1.000000
3.616500,1.000000
3.616600,1.000000
3.616700,1.000000
3.616800,1.000000
3.616900,1.000000
3.617000,1.000000
3.617100,1.000000
3.617200,1.000000
3.617300,1.000000
3.617400,1.000000
3.617500,1.000000
3.617600,1.000000
3.617700,1.000000
3.617800,1.000000
3.617900,1.000000
3.618000,1.000000
3.618100,1.000000
3.618200,1.000000
3.618300,1.000000
3.618400,1.000000
3.618500,1.000000
3.618600,1.000000
3.618700,1.000000
3.618800,1.000000
3.618900,1.000000
3.619000,1.000000
3.619100,1.000000
3.619200,1.000000
3.619300,1.000000
3.619400,1.000000
3.619500,1.000000
3.619600,1.000000
3.619700,1.000000
3.619800,1.000000
3.619900,1.000000
3.620000,1.000000
3.620100,1.000000
3.620200,1.000000
3.620300,1.000000
3.620400,1.000000
3.620500,1.000000
3.620600,1.000000
3.620700,1.000000
3.620800,1.000000
3.620900,1.000000
3.621000,1.000000
3.621100,1.000000
3.621200,1.000000
3.621300,1.000000
3.621400,1.000000
3.621500,1.000000
3.621600,1.000000
3.621700,1.000000
3.621800,1.000000
3.621900,1.000000
3.622000,1.000000
3.622100,1.000000
3.622200,1.000000
3.622300,1.000000
3.622400,1.000000
3.622500,1.000000
3.622600,1.000000
3.622700,1.000000
3.622800,1.000000
3.622900,1.000000
3.623000,1.000000
3.623100,1.000000
3.623200,1.000000
3.623300,1.000000
3.623400,1.000000
3.623500,1.000000
3.623600,1.000000
3.623700,1.000000
3.623800,1.000000
3.623900,1.000000
3.624000,1.000000
3.624100,1.000000
3.624200,1.000000
3.624300,1.000000
3.624400,1.000000
3.624500,1.000000
3.624600,1.000000
3.624700,1.000000
3.624800,1.000000
3.624900,1.000000
3.625000,1.000000
3.625100,1.000000
3.625200,1.000000
3.625300,1.000000
3.625400,1.000000
3.625500,1.000000
3.625600,1.000000
3.625700,1.000000
3.625800,1.000000
3.625900,1.000000
3.626000,1.000000
3.626100,1.000000
3.626200,1.000000
3.626300,1.000000
3.626400,1.000000
3.626500,1.000000
3.626600,1.000000
3.626700,1.000000
3.626800,1.000000
3.626900,1.000000
3.627000,1.000000
3.627100,1.000000
3.627200,1.000000
3.627300,1.000000
3.627400,1.000000
3.627500,1.000000
3.627600,1.000000
3.627700,1.000000
3.627800,1.000000
3.627900,1.000000
3.628000,1.000000
3.628100,1.000000
3.628200,1.000000
3.628300,1.000000
3.628400,1.000000
3.628500,1.000000
3.628600,1.000000
3.628700,1.000000
3.628800,1.000000
3.628900,1.000000
3.629000,1.000000
3.629100,1.000000
3.629200,1.000000
3.629300,1.000000
3.629400,1.000000
3.629500,1.000000
3.629600,1.000000
3.629700,1.000000
3.629800,1.000000
3.629900,1.000000
3.630000,1.000000
3.630100,1.000000
3.630200,1.000000
3.630300,1.000000
3.630400,1.000000
3.630500,1.000000
3.630600,1.000000
3.630700,1.000000
3.630800,1.000000
3.630900,1.000000
3.631000,1.000000
3.631100,1.000000
3.631200,1.000000
3.631300,1.000000
3.631400,1.000000
3.631500,1.000000
3.631600,1.000000
3.631700,1.000000
3.631800,1.000000
3.631900,1.000000
3.632000,1.000000
3.632100,1.000000
3.632200,1.000000
3.632300,1.000000
3.632400,1.000000
3.632500,1.000000
3.632600,1.000000
3.632700,1.000000
3.632800,1.000000
3.632900,1.000000
3.633000,1.000000
3.633100,1.000000
3.633200,1.000000
3.633300,1.000000
3.633400,1.000000
3.633500,1.000000
3.633600,1.000000
3.633700,1.000000
3.633800,1.000000
3.633900,1.000000
3.634000,1.000000
3.634100,1.000000
3.634200,1.000000
3.634300,1.000000
3.634400,1.000000
3.634500,1.000000
3.634600,1.000000
3.634700,1.000000
3.634800,1.000000
3.634900,1.000000
3.635000,1.000000
3.635100,1.000000
3.635200,1.000000
3.635300,1.000000
3.635400,1.000000
3.635500,1.000000
3.635600,1.000000
3.635700,1.000000
3.635800,1.000000
3.635900,1.000000
3.636000,1.000000
3.636100,1.000000
3.636200,1.000000
3.636300,1.000000
3.636400,1.000000
3.636500,1.000000
3.636600,1.000000
3.636700,1.000000
3.636800,1.000000
3.636900,1.000000
3.637000,1.000000
3.637100,1.000000
3.637200,1.000000
3.637300,1.000000
3.637400,1.000000
3.637500,1.000000
3.637600,1.000000
3.637700,1.000000
3.637800,1.000000
3.637900,1.000000
3.638000,1.000000
3.638100,1.000000
3.638200,1.000000
3.638300,1.000000
3.638400,1.000000
3.638500,1.000000
3.638600,1.000000
3.638700,1.000000
3.638800,1.000000
3.638900,1.000000
3.639000,1.000000
3.639100,1.000000
3.639200,1.000000
3.639300,1.000000
3.639400,1.000000
3.639500,1.000000
3.639600,1.000000
3.639700,1.000000
3.639800,1.000000
3.639900,1.000000
3.640000,1.000000
3.640100,1.000000
3.640200,1.000000
3.640300,1.000000
3.640400,1.000000
3.640500,1.000000
3.640600,1.000000
3.640700,1.000000
3.640800,1.000000
3.640900,1.000000
3.641000,1.000000
3.641100,1.000000
3.641200,1.000000
3.641300,1.000000
3.641400,1.000000
3.641500,1.000000
3.641600,1.000000
3.641700,1.000000
3.641800,1.000000
3.641900,1.000000
3.642000,1.000000
3.642100,1.000000
3.642200,1.000000
3.642300,1.000000
3.642400,1.000000
3.642500,1.000000
3.642600,1.000000
3.642700,1.000000
3.642800,1.000000
3.642900,1.000000
3.643000,1.000000
3.643100,1.000000
3.643200,1.000000
3.643300,1.000000
3.643400,1.000000
3.643500,1.000000
3.643600,1.000000
3.643700,1.000000
3.643800,1.000000
3.643900,1.000000
3.644000,1.000000
3.644100,1.000000
3.644200,1.000000
3.644300,1.000000
3.644400,1.000000
3.644500,1.000000
3.644600,1.000000
3.644700,1.000000
3.644800,1.000000
3.644900,1.000000
3.645000,1.000000
3.645100,1.000000
3.645200,1.000000
3.645300,1.000000
3.645400,1.000000
3.645500,1.000000
3.645600,1.000000
3.645700,1.000000
3.645800,1.000000
3.645900,1.000000
3.646000,1.000000
3.646100,1.000000
3.646200,1.000000
3.646300,1.000000
3.646400,1.000000
3.646500,1.000000
3.646600,1.000000
3.646700,1.000000
3.646800,1.000000
3.646900,1.000000
3.647000,1.000000
3.647100,1.000000
3.647200,1.000000
3.647300,1.000000
3.647400,1.000000
3.647500,1.000000
3.647600,1.000000
3.647700,1.000000
3.647800,1.000000
3.647900,1.000000
3.648000,1.000000
3.648100,1.000000
3.648200,1.000000
3.648300,1.000000
3.648400,1.000000
3.648500,1.000000
3.648600,1.000000
3.648700,1.000000
3.648800,1.000000
3.648900,1.000000
3.649000,1.000000
3.649100,1.000000
3.649200,1.000000
3.649300,1.000000
3.649400,1.000000
3.649500,1.000000
3.649600,1.000000
3.649700,1.000000
3.649800,1.000000
3.649900,1.000000
3.650000,1.000000
3.650100,1.000000
3.650200,1.000000
3.650300,1.000000
3.650400,1.000000
3.650500,1.000000
3.650600,1.000000
3.650700,1.000000
3.650800,1.000000
3.650900,1.000000
3.651000,1.000000
3.651100,1.000000
3.651200,1.000000
3.651300,1.000000
3.651400,1.000000
3.651500,1.000000
3.651600,1.000000
3.651700,1.000000
3.651800,1.000000
3.651900,1.000000
3.652000,1.000000
3.652100,1.000000
3.652200,1.000000
3.652300,1.000000
3.652400,1.000000
3.652500,1.000000
3.652600,1.000000
3.652700,1.000000
3.652800,1.000000
3.652900,1.000000
3.653000,1.000000
3.653100,1.000000
3.653200,1.000000
3.653300,1.000000
3.653400,1.000000
3.653500,1.000000
3.653600,1.000000
3.653700,1.000000
3.653800,1.000000
3.653900,1.000000
3.654000,1.000000
3.654100,1.000000
3.654200,1.000000
3.654300,1.000000
3.654400,1.000000
3.654500,1.000000
3.654600,1.000000
3.654700,1.000000
3.654800,1.000000
3.654900,1.000000
3.655000,1.000000
3.655100,1.000000
3.655200,1.000000
3.655300,1.000000
3.655400,1.000000
3.655500,1.000000
3.655600,1.000000
3.655700,1.000000
3.655800,1.000000
3.655900,1.000000
3.656000,1.000000
3.656100,1.000000
3.656200,1.000000
3.656300,1.000000
3.656400,1.000000
3.656500,1.000000
3.656600,1.000000
3.656700,1.000000
3.656800,1.000000
3.656900,1.000000
3.657000,1.000000
3.657100,1.000000
3.657200,1.000000
3.657300,1.000000
3.657400,1.000000
3.657500,1.000000
3.657600,1.000000
3.657700,1.000000
3.657800,1.000000
3.657900,1.000000
3.658000,1.000000
3.658100,1.000000
3.658200,1.000000
3.658300,1.000000
3.658400,1.000000
3.658500,1.000000
3.658600,1.000000
3.658700,1.000000
3.658800,1.000000
3.658900,1.000000
3.659000,1.000000
3.659100,1.000000
3.659200,1.000000
3.659300,1.000000
3.659400,1.000000
3.659500,1.000000
3.659600,1.000000
3.659700,1.000000
3.659800,1.000000
3.659900,1.000000
3.660000,1.000000
3.660100,1.000000
3.660200,1.000000
3.660300,1.000000
3.660400,1.000000
3.660500,1.000000
3.660600,1.000000
3.660700,1.000000
3.660800,1.000000
3.660900,1.000000
3.661000,1.000000
3.661100,1.000000
3.661200,1.000000
3.661300,1.000000
3.661400,1.000000
3.661500,1.000000
3.661600,1.000000
3.661700,1.000000
3.661800,1.000000
3.661900,1.000000
3.662000,1.000000
3.662100,1.000000
3.662200,1.000000
3.662300,1.000000
3.662400,1.000000
3.662500,1.000000
3.662600,1.000000
3.662700,1.000000
3.662800,1.000000
3.662900,1.000000
3.663000,1.000000
3.663100,1.000000
3.663200,1.000000
3.663300,1.000000
3.663400,1.000000
3.663500,1.000000
3.663600,1.000000
3.663700,1.000000
3.663800,1.000000
3.663900,1.000000
3.664000,1.000000
3.664100,1.000000
3.664200,1.000000
3.664300,1.000000
3.664400,1.000000
3.664500,1.000000
3.664600,1.000000
3.664700,1.000000
3.664800,1.000000
3.664900,1.000000
3.665000,1.000000
3.665100,1.000000
3.665200,1.000000
3.665300,1.000000
3.665400,1.000000
3.665500,1.000000
3.665600,1.000000
3.665700,1.000000
3.665800,1.000000
3.665900,1.000000
3.666000,1.000000
3.666100,1.000000
3.666200,1.000000
3.666300,1.000000
3.666400,1.000000
3.666500,1.000000
3.666600,1.000000
3.666700,1.000000
3.666800,1.000000
3.666900,1.000000
3.667000,1.000000
3.667100,1.000000
3.667200,1.000000
3.667300,1.000000
3.667400,1.000000
3.667500,1.000000
3.667600,1.000000
3.667700,1.000000
3.667800,1.000000
3.667900,1.000000
3.668000,1.000000
3.668100,1.000000
3.668200,1.000000
3.668300,1.000000
3.668400,1.000000
3.668500,1.000000
3.668600,1.000000
3.668700,1.000000
3.668800,1.000000
3.668900,1.000000
3.669000,1.000000
3.669100,1.000000
3.669200,1.000000
3.669300,1.000000
3.669400,1.000000
3.669500,1.000000
3.669600,1.000000
3.669700,1.000000
3.669800,1.000000
3.669900,1.000000
3.670000,1.000000
3.670100,1.000000
3.670200,1.000000
3.670300,1.000000
3.670400,1.000000
3.670500,1.000000
3.670600,1.000000
3.670700,1.000000
3.670800,1.000000
3.670900,1.000000
3.671000,1.000000
3.671100,1.000000
3.671200,1.000000
3.671300,1.000000
3.671400,1.000000
3.671500,1.000000
3.671600,1.000000
3.671700,1.000000
3.671800,1.000000
3.671900,1.000000
3.672000,1.000000
3.672100,1.000000
3.672200,1.000000
3.672300,1.000000
3.672400,1.000000
3.672500,1.000000
3.672600,1.000000
3.672700,1.000000
3.672800,1.000000
3.672900,1.000000
3.673000,1.000000
3.673100,1.000000
3.673200,1.000000
3.673300,1.000000
3.673400,1.000000
3.673500,1.000000
3.673600,1.000000
3.673700,1.000000
3.673800,1.000000
3.673900,1.000000
3.674000,1.000000
3.674100,1.000000
3.674200,1.000000
3.674300,1.000000
3.674400,1.000000
3.674500,1.000000
3.674600,1.000000
3.674700,1.000000
3.674800,1.000000
3.674900,1.000000
3.675000,1.000000
3.675100,1.000000
3.675200,1.000000
3.675300,1.000000
3.675400,1.000000
3.675500,1.000000
3.675600,1.000000
3.675700,1.000000
3.675800,1.000000
3.675900,1.000000
3.676000,1.000000
3.676100,1.000000
3.676200,1.000000
3.676300,1.000000
3.676400,1.000000
3.676500,1.000000
3.676600,1.000000
3.676700,1.000000
3.676800,1.000000
3.676900,1.000000
3.677000,1.000000
3.677100,1.000000
3.677200,1.000000
3.677300,1.000000
3.677400,1.000000
3.677500,1.000000
3.677600,1.000000
3.677700,1.000000
3.677800,1.000000
3.677900,1.000000
3.678000,1.000000
3.678100,1.000000
3.678200,1.000000
3.678300,1.000000
3.678400,1.000000
3.678500,1.000000
3.678600,1.000000
3.678700,1.000000
3.678800,1.000000
3.678900,1.000000
3.679000,1.000000
3.679100,1.000000
3.679200,1.000000
3.679300,1.000000
3.679400,1.000000
3.679500,1.000000
3.679600,1.000000
3.679700,1.000000
3.679800,1.000000
3.679900,1.000000
3.680000,1.000000
3.680100,1.000000
3.680200,1.000000
3.680300,1.000000
3.680400,1.000000
3.680500,1.000000
3.680600,1.000000
3.680700,1.000000
3.680800,1.000000
3.680900,1.000000
3.681000,1.000000
3.681100,1.000000
3.681200,1.000000
3.681300,1.000000
3.681400,1.000000
3.681500,1.000000
3.681600,1.000000
3.681700,1.000000
3.681800,1.000000
3.681900,1.000000
3.682000,1.000000
3.682100,1.000000
3.682200,1.000000
3.682300,1.000000
3.682400,1.000000
3.682500,1.000000
3.682600,1.000000
3.682700,1.000000
3.682800,1.000000
3.682900,1.000000
3.683000,1.000000
3.683100,1.000000
3.683200,1.000000
3.683300,1.000000
3.683400,1.000000
3.683500,1.000000
3.683600,1.000000
3.683700,1.000000
3.683800,1.000000
3.683900,1.000000
3.684000,1.000000
3.684100,1.000000
3.684200,1.000000
3.684300,1.000000
3.684400,1.000000
3.684500,1.000000
3.684600,1.000000
3.684700,1.000000
3.684800,1.000000
3.684900,1.000000
3.685000,1.000000
3.685100,1.000000
3.685200,1.000000
3.685300,1.000000
3.685400,1.000000
3.685500,1.000000
3.685600,1.000000
3.685700,1.000000
3.685800,1.000000
3.685900,1.000000
3.686000,1.000000
3.686100,1.000000
3.686200,1.000000
3.686300,1.000000
3.686400,1.000000
3.686500,1.000000
3.686600,1.000000
3.686700,1.000000
3.686800,1.000000
3.686900,1.000000
3.687000,1.000000
3.687100,1.000000
3.687200,1.000000
3.687300,1.000000
3.687400,1.000000
3.687500,1.000000
3.687600,1.000000
3.687700,1.000000
3.687800,1.000000
3.687900,1.000000
3.688000,1.000000
3.688100,1.000000
3.688200,1.000000
3.688300,1.000000
3.688400,1.000000
3.688500,1.000000
3.688600,1.000000
3.688700,1.000000
3.688800,1.000000
3.688900,1.000000
3.689000,1.000000
3.689100,1.000000
3.689200,1.000000
3.689300,1.000000
3.689400,1.000000
3.689500,1.000000
3.689600,1.000000
3.689700,1.000000
3.689800,1.000000
3.689900,1.000000
3.690000,1.000000
3.690100,1.000000
3.690200,1.000000
3.690300,1.000000
3.690400,1.000000
3.690500,1.000000
3.690600,1.000000
3.690700,1.000000
3.690800,1.000000
3.690900,1.000000
3.691000,1.000000
3.691100,1.000000
3.691200,1.000000
3.691300,1.000000
3.691400,1.000000
3.691500,1.000000
3.691600,1.000000
3.691700,1.000000
3.691800,1.000000
3.691900,1.000000
3.692000,1.000000
3.692100,1.000000
3.692200,1.000000
3.692300,1.000000
3.692400,1.000000
3.692500,1.000000
3.692600,1.000000
3.692700,1.000000
3.692800,1.000000
3.692900,1.000000
3.693000,1.000000
3.693100,1.000000
3.693200,1.000000
3.693300,1.000000
3.693400,1.000000
3.693500,1.000000
3.693600,1.000000
3.693700,1.000000
3.693800,1.000000
3.693900,1.000000
3.694000,1.000000
3.694100,1.000000
3.694200,1.000000
3.694300,1.000000
3.694400,1.000000
3.694500,1.000000
3.694600,1.000000
3.694700,1.000000
3.694800,1.000000
3.694900,1.000000
3.695000,1.000000
3.695100,1.000000
3.695200,1.000000
3.695300,1.000000
3.695400,1.000000
3.695500,1.000000
3.695600,1.000000
3.695700,1.000000
3.695800,1.000000
3.695900,1.000000
3.696000,1.000000
3.696100,1.000000
3.696200,1.000000
3.696300,1.000000
3.696400,1.000000
3.696500,1.000000
3.696600,1.000000
3.696700,1.000000
3.696800,1.000000
3.696900,1.000000
3.697000,1.000000
3.697100,1.000000
3.697200,1.000000
3.697300,1.000000
3.697400,1.000000
3.697500,1.000000
3.697600,1.000000
3.697700,1.000000
3.697800,1.000000
3.697900,1.000000
3.698000,1.000000
3.698100,1.000000
3.698200,1.000000
3.698300,1.000000
3.698400,1.000000
3.698500,1.000000
3.698600,1.000000
3.698700,1.000000
3.698800,1.000000
3.698900,1.000000
3.699000,1.000000
3.699100,1.000000
3.699200,1.000000
3.699300,1.000000
3.699400,1.000000
3.699500,1.000000
3.699600,1.000000
3.699700,1.000000
3.699800,1.000000
3.699900,1.000000
3.700000,1.000000
3.700100,1.000000
3.700200,1.000000
3.700300,1.000000
3.700400,1.000000
3.700500,1.000000
3.700600,1.000000
3.700700,1.000000
3.700800,1.000000
3.700900,1.000000
3.701000,1.000000
3.701100,1.000000
3.701200,1.000000
3.701300,1.000000
3.701400,1.000000
3.701500,1.000000
3.701600,1.000000
3.701700,1.000000
3.701800,1.000000
3.701900,1.000000
3.702000,1.000000
3.702100,1.000000
3.702200,1.000000
3.702300,1.000000
3.702400,1.000000
3.702500,1.000000
3.702600,1.000000
3.702700,1.000000
3.702800,1.000000
3.702900,1.000000
3.703000,1.000000
3.703100,1.000000
3.703200,1.000000
3.703300,1.000000
3.703400,1.000000
3.703500,1.000000
3.703600,1.000000
3.703700,1.000000
3.703800,1.000000
3.703900,1.000000
3.704000,1.000000
3.704100,1.000000
3.704200,1.000000
3.704300,1.000000
3.704400,1.000000
3.704500,1.000000
3.704600,1.000000
3.704700,1.000000
3.704800,1.000000
3.704900,1.000000
3.705000,1.000000
3.705100,1.000000
3.705200,1.000000
3.705300,1.000000
3.705400,1.000000
3.705500,1.000000
3.705600,1.000000
3.705700,1.000000
3.705800,1.000000
3.705900,1.000000
3.706000,1.000000
3.706100,1.000000
3.706200,1.000000
3.706300,1.000000
3.706400,1.000000
3.706500,1.000000
3.706600,1.000000
3.706700,1.000000
3.706800,1.000000
3.706900,1.000000
3.707000,1.000000
3.707100,1.000000
3.707200,1.000000
3.707300,1.000000
3.707400,1.000000
3.707500,1.000000
3.707600,1.000000
3.707700,1.000000
3.707800,1.000000
3.707900,1.000000
3.708000,1.000000
3.708100,1.000000
3.708200,1.000000
3.708300,1.000000
3.708400,1.000000
3.708500,1.000000
3.708600,1.000000
3.708700,1.000000
3.708800,1.000000
3.708900,1.000000
3.709000,1.000000
3.709100,1.000000
3.709200,1.000000
3.709300,1.000000
3.709400,1.000000
3.709500,1.000000
3.709600,1.000000
3.709700,1.000000
3.709800,1.000000
3.709900,1.000000
3.710000,1.000000
3.710100,1.000000
3.710200,1.000000
3.710300,1.000000
3.710400,1.000000
3.710500,1.000000
3.710600,1.000000
3.710700,1.000000
3.710800,1.000000
3.710900,1.000000
3.711000,1.000000
3.711100,1.000000
3.711200,1.000000
3.711300,1.000000
3.711400,1.000000
3.711500,1.000000
3.711600,1.000000
3.711700,1.000000
3.711800,1.000000
3.711900,1.000000
3.712000,1.000000
3.712100,1.000000
3.712200,1.000000
3.712300,1.000000
3.712400,1.000000
3.712500,1.000000
3.712600,1.000000
3.712700,1.000000
3.712800,1.000000
3.712900,1.000000
3.713000,1.000000
3.713100,1.000000
3.713200,1.000000
3.713300,1.000000
3.713400,1.000000
3.713500,1.000000
3.713600,1.000000
3.713700,1.000000
3.713800,1.000000
3.713900,1.000000
3.714000,1.000000
3.714100,1.000000
3.714200,1.000000
3.714300,1.000000
3.714400,1.000000
3.714500,1.000000
3.714600,1.000000
3.714700,1.000000
3.714800,1.000000
3.714900,1.000000
3.715000,1.000000
3.715100,1.000000
3.715200,1.000000
3.715300,1.000000
3.715400,1.000000
3.715500,1.000000
3.715600,1.000000
3.715700,1.000000
3.715800,1.000000
3.715900,1.000000
3.716000,1.000000
3.716100,1.000000
3.716200,1.000000
3.716300,1.000000
3.716400,1.000000
3.716500,1.000000
3.716600,1.000000
3.716700,1.000000
3.716800,1.000000
3.716900,1.000000
3.717000,1.000000
3.717100,1.000000
3.717200,1.000000
3.717300,1.000000
3.717400,1.000000
3.717500,1.000000
3.717600,1.000000
3.717700,1.000000
3.717800,1.000000
3.717900,1.000000
3.718000,1.000000
3.718100,1.000000
3.718200,1.000000
3.718300,1.000000
3.718400,1.000000
3.718500,1.000000
3.718600,1.000000
3.718700,1.000000
3.718800,1.000000
3.718900,1.000000
3.719000,1.000000
3.719100,1.000000
3.719200,1.000000
3.719300,1.000000
3.719400,1.000000
3.719500,1.000000
3.719600,1.000000
3.719700,1.000000
3.719800,1.000000
3.719900,1.000000
3.720000,1.000000
3.720100,1.000000
3.720200,1.000000
3.720300,1.000000
3.720400,1.000000
3.720500,1.000000
3.720600,1.000000
3.720700,1.000000
3.720800,1.000000
3.720900,1.000000
3.721000,1.000000
3.721100,1.000000
3.721200,1.000000
3.721300,1.000000
3.721400,1.000000
3.721500,1.000000
3.721600,1.000000
3.721700,1.000000
3.721800,1.000000
3.721900,1.000000
3.722000,1.000000
3.722100,1.000000
3.722200,1.000000
3.722300,1.000000
3.722400,1.000000
3.722500,1.000000
3.722600,1.000000
3.722700,1.000000
3.722800,1.000000
3.722900,1.000000
3.723000,1.000000
3.723100,1.000000
3.723200,1.000000
3.723300,1.000000
3.723400,1.000000
